,vmse,vmae,vmape,vrmse,vmse0,vmae0,vmape0,vrmse0,mse,mae,mape,rmse,mse0,mae0,mape0,rmse0,Day,train_time,model
20,37751.60436411259,25.075940107861946,1.4158281618984787,194.2977209442061,0.787867546081543,0.5221667289733887,0.9624747633934021,0.8876190185546875,48025.87028813548,27.732351520099176,1.3664654470994961,219.14805563393776,0.9311358332633972,0.567554771900177,0.9637347459793091,0.9649537801742554,20,0,T_TGCN
21,46631.05420689241,25.74536490851186,1.4136636270660923,215.94224738779675,0.7871554493904114,0.5235545635223389,0.9622883796691895,0.8872178196907043,58651.623036251745,28.439266458255357,1.3640634245149998,242.1809716642737,0.928264319896698,0.5693796873092651,0.960177481174469,0.9634647369384766,21,0,T_TGCN
22,34798.25303885448,24.529293102826305,1.412196526904614,186.54289865565636,0.7836096286773682,0.5227171182632446,0.9557644128799438,0.8852172493934631,42487.59476310971,26.87181720561319,1.3643170266407627,206.12519196621676,0.9245273470878601,0.5666179656982422,0.9541435241699219,0.9615234732627869,22,0,T_TGCN
23,32544.746769223777,24.44951227218717,1.4101914286483774,180.4016262931789,0.7818959355354309,0.5250757932662964,0.9584395289421082,0.8842487931251526,37483.71364480296,26.488662937686957,1.3635685467222582,193.60711155534284,0.9224976897239685,0.5679004788398743,0.9518482685089111,0.9604674577713013,23,0,T_TGCN
24,35572.964951303606,24.950318756929686,1.4128028157856112,188.6079662986259,0.7841569185256958,0.5267111659049988,0.9715920090675354,0.8855263590812683,41160.82691855863,27.279840917443867,1.3626289659634796,202.88131239362247,0.9215377569198608,0.5708912014961243,0.9690368175506592,0.9599675536155701,24,0,T_TGCN
0,34859.966534853425,25.464450019640157,1.4133907103684624,186.70823906526843,0.7794661521911621,0.5340359210968018,0.9905338287353516,0.8828737735748291,38888.648302858426,27.631721118041778,1.3647249217132364,197.2020494387886,0.9127558469772339,0.5755330920219421,0.9840621948242188,0.9553825855255127,0,0,T_DCRNN
1,39580.29685034073,26.10011675843943,1.4129993662436264,198.9479752355895,0.783486008644104,0.5364277958869934,0.9963365793228149,0.8851474523544312,43917.28100419773,28.28908011460462,1.3649310709980929,209.56450320652525,0.9171390533447266,0.5775619745254517,0.9882038235664368,0.9576737880706787,1,0,T_DCRNN
2,40028.86079707736,26.409709710736593,1.4119220177323513,200.07213898261136,0.7852479815483093,0.538334846496582,1.008206844329834,0.8861421942710876,45213.662791522234,28.50121167274478,1.3628941480656294,212.6350460096412,0.9193512797355652,0.5789734721183777,1.0004395246505737,0.9588280916213989,2,0,T_DCRNN
3,46771.3598234436,27.277547959580776,1.4117590242885028,216.26687176598176,0.7874341011047363,0.539872407913208,1.0105458498001099,0.8873748183250427,57597.94041768253,29.71379286561646,1.3632886440399394,239.99570916514847,0.9220415949821472,0.5800922513008118,0.9995039105415344,0.9602299928665161,3,0,T_DCRNN
4,51110.37056615764,27.269014969174826,1.4139937739004538,226.07602828729463,0.7886833548545837,0.5376330614089966,1.0035195350646973,0.8880784511566162,63990.71736912821,30.330712408504745,1.365546842385332,252.96386573803028,0.9232964515686035,0.5782357454299927,0.9963034391403198,0.9608831405639648,4,0,T_DCRNN
5,47942.82311717747,26.97316813570044,1.4146889972840921,218.95849633475626,0.7896085381507874,0.5371955633163452,1.0021125078201294,0.8885992169380188,67438.91975015882,30.451436472678733,1.3671588255355824,259.69004553536286,0.9265673160552979,0.5781407356262207,0.9937703013420105,0.9625836610794067,5,0,T_DCRNN
6,44736.59127690704,26.671936207205913,1.4158789328840302,211.51026281697784,0.7894119024276733,0.5351883769035339,0.9936085343360901,0.8884885311126709,58512.14676133339,29.842463780202195,1.3679738051814783,241.8928414842684,0.928039014339447,0.5770555734634399,0.9895750284194946,0.9633477926254272,6,0,T_DCRNN
7,41526.8943695575,26.357649196130154,1.417153653614615,203.78148681751614,0.7896072268486023,0.5345792174339294,0.9860673546791077,0.8885984420776367,51177.716953284245,29.147178026202564,1.3677986619904623,226.22492557913296,0.931150496006012,0.5775442123413086,0.9876561164855957,0.9649614095687866,7,0,T_DCRNN
8,39112.801342760715,25.852774731625395,1.417572397670166,197.76956627034585,0.7897776961326599,0.5331562161445618,0.9944411516189575,0.8886944055557251,47403.62662475484,28.559694541108172,1.3680830256850842,217.7237392310605,0.9337535500526428,0.5758876204490662,0.9911615252494812,0.9663092494010925,8,0,T_DCRNN
9,41688.04398125687,26.1505715652014,1.4165275344030612,204.17650203012312,0.7900462746620178,0.5331748723983765,0.988558292388916,0.8888454437255859,54454.78987177471,29.31278183227089,1.3674200167362651,233.3555010531672,0.9345212578773499,0.5772109627723694,0.98787921667099,0.966706395149231,9,0,T_DCRNN
10,39943.32301329632,25.767666422238488,1.418059179898099,199.85825730576238,0.792499303817749,0.5314825177192688,0.9835678339004517,0.890224277973175,53760.04743836836,29.001900218142424,1.3688601926180932,231.86213023770907,0.9382298588752747,0.5762885212898254,0.9818305373191833,0.9686226844787598,10,0,T_DCRNN
11,40106.61010453618,25.73309650360816,1.4199963537483804,200.26634790831977,0.7947483658790588,0.5278973579406738,0.9766333103179932,0.8914865851402283,55164.680122860234,29.049819578456606,1.371241879648344,234.87162477161908,0.9411141276359558,0.5725271701812744,0.9758501648902893,0.9701103568077087,11,0,T_DCRNN
12,42580.67250537626,25.951840095210883,1.4207638007979067,206.3508480849455,0.7975670695304871,0.5272148251533508,0.9734562039375305,0.8930661082267761,55187.2930941525,28.99253282135921,1.3739134648046085,234.91975884150847,0.9434733986854553,0.5712149143218994,0.9706407189369202,0.9713255763053894,12,0,T_DCRNN
13,42879.16798645355,25.831967649721467,1.4222268787124037,207.07285671099808,0.7977308034896851,0.5274526476860046,0.9715723395347595,0.8931577801704407,57818.18467715947,29.078838957553717,1.3756573536864443,240.45412177203258,0.9438797831535339,0.5721050500869751,0.9719601273536682,0.9715347290039062,13,0,T_DCRNN
14,43958.25730205741,25.808201854004306,1.422009759798244,209.66224577175885,0.79733806848526,0.5274444222450256,0.9760485291481018,0.8929378986358643,60315.665344565474,29.124546998483794,1.374611701142137,245.59247819215773,0.9453212022781372,0.5724431872367859,0.9776065349578857,0.9722762703895569,14,0,T_DCRNN
15,40912.53285197273,25.570146083828963,1.4243860624421862,202.26846727053808,0.7982938885688782,0.5256311893463135,0.968368649482727,0.8934729099273682,52793.60770991554,28.708607336990628,1.3767764937540856,229.76859600457922,0.9475485682487488,0.5715644955635071,0.9727279543876648,0.973421037197113,15,0,T_DCRNN
16,41318.55873325903,25.656917921181147,1.42421422271015,203.26966997872316,0.7985595464706421,0.5258220434188843,0.968712329864502,0.893621563911438,61375.03647946375,29.550171256517125,1.3771611098616752,247.73985646129643,0.9476705193519592,0.5720325112342834,0.974251925945282,0.973483681678772,16,0,T_DCRNN
17,47985.62152284271,26.366193898600304,1.4242070579697783,219.0562063098024,0.7991099953651428,0.5265260934829712,0.959091305732727,0.8939295411109924,69969.17690311135,30.346732441726527,1.3772971448906681,264.5168745148622,0.9502748250961304,0.5726776123046875,0.9631382822990417,0.9748204350471497,17,0,T_DCRNN
18,45737.85058684695,26.050192367385492,1.4271533102180187,213.8640937297492,0.7985754013061523,0.5267365574836731,0.9666232466697693,0.8936304450035095,59949.53336790698,29.49462085878279,1.3808080498548685,244.84593802615345,0.950038492679596,0.5722737908363342,0.9647300839424133,0.9746991991996765,18,0,T_DCRNN
19,45233.99286471273,26.126851807862987,1.4264549211452668,212.68284572271628,0.7970273494720459,0.5281109809875488,0.9661107063293457,0.8927638530731201,59602.00107992789,29.517149647171543,1.3797797333090132,244.13521065165486,0.9481106996536255,0.5738659501075745,0.9665647149085999,0.973709762096405,19,0,T_DCRNN
20,41310.24829970131,25.555984852343933,1.4255673235785813,203.24922705806608,0.7947512865066528,0.5255821347236633,0.9611347913742065,0.891488254070282,52367.39279174003,28.539555531584014,1.3794272264602332,228.83922913639617,0.9432030916213989,0.5709466338157654,0.9632869362831116,0.9711864590644836,20,0,T_DCRNN
21,41168.41243319767,25.455402784006058,1.4260224484253852,202.90000599605133,0.7943674325942993,0.525154709815979,0.9512526392936707,0.8912729024887085,54706.419420998616,28.58741877368835,1.3810246403675897,233.89403459900086,0.9414607286453247,0.5699964761734009,0.9518560767173767,0.9702889919281006,21,0,T_DCRNN
22,37120.205496102906,25.56734329229591,1.4234101715371292,192.66604655751595,0.7933363914489746,0.53040611743927,0.9641597270965576,0.8906943202018738,54683.396698148004,29.084664046083716,1.3802910375907524,233.84481328040613,0.9401811361312866,0.5749963521957397,0.9644374847412109,0.9696294069290161,22,0,T_DCRNN
23,34736.62553336393,25.421064339888257,1.4203513689331697,186.37764225722978,0.7912435531616211,0.5333260893821716,0.9790710806846619,0.8895187377929688,45886.840357797366,28.273340915447058,1.3770719168248113,214.21213867985486,0.9376593828201294,0.5765892267227173,0.9738187193870544,0.9683281183242798,23,0,T_DCRNN
24,42181.25366221898,26.057908713567052,1.4196128861793398,205.38075290109094,0.7924134135246277,0.5311823487281799,0.9808202385902405,0.8901760578155518,55090.61355553372,29.130415508915032,1.3722392461310151,234.71389723562112,0.9361155033111572,0.5748220682144165,0.9788029193878174,0.9675306081771851,24,0,T_DCRNN
0,31118.768848949425,24.254010876823465,1.4129609550506954,176.40512704836394,0.7744149565696716,0.5277813076972961,0.9747939109802246,0.8800085186958313,34234.963111096404,26.53262515914445,1.3625715856951175,185.0269253678945,0.9074161052703857,0.5711259245872498,0.9718613028526306,0.952583909034729,0,0,T_GConvGRU
1,35994.27277232304,24.967430591245922,1.4104579098602916,189.72156643967244,0.7786064743995667,0.5320870876312256,0.9856395125389099,0.8823868036270142,41603.94504389477,27.201154127857528,1.3613467751745956,203.9704513989582,0.9107050895690918,0.5738065838813782,0.9800955653190613,0.9543086886405945,1,0,T_GConvGRU
2,34143.59871814197,25.361263221958616,1.4105065331170763,184.77986556479027,0.7803547978401184,0.5350562930107117,0.9955165386199951,0.883376955986023,37348.14668178538,27.384343248234398,1.3608316068688346,193.2566859950397,0.9120452404022217,0.5759232640266418,0.988092839717865,0.9550105929374695,2,0,T_GConvGRU
3,28913.19673561377,24.51070739843931,1.4119841978642578,170.03880949834297,0.7820520997047424,0.5318804383277893,0.992488443851471,0.8843370676040649,33722.405424972756,26.83841629261444,1.3628296224704353,183.63661243056288,0.9166491627693176,0.5728679895401001,0.9830881953239441,0.9574179649353027,3,0,T_GConvGRU
4,29216.679914560056,24.432829711315804,1.4120418454930912,170.9288738468725,0.7827611565589905,0.5307086706161499,0.9888383150100708,0.8847379088401794,31338.99955627668,26.404369034671582,1.3626748479301014,177.0282450804862,0.9173653721809387,0.5717871785163879,0.981929361820221,0.9577919244766235,4,0,T_GConvGRU
5,39320.04778091961,25.958824568303367,1.413216851999958,198.29283340786577,0.7841798067092896,0.5317116379737854,0.9865649938583374,0.8855392932891846,47433.76165601675,28.40630572671146,1.3637721557305627,217.79293297996782,0.9190467000007629,0.5723697543144226,0.9794507026672363,0.9586692452430725,5,0,T_GConvGRU
6,29738.31558153672,24.486111605122634,1.4144856330271032,172.448008343201,0.7839370369911194,0.5292380452156067,0.9822306632995605,0.8854022026062012,33112.11402275006,26.638217628696726,1.3643710138333016,181.96734328650857,0.9194816946983337,0.5705791711807251,0.9763132929801941,0.9588961005210876,6,0,T_GConvGRU
7,34138.76367360755,24.79192689795609,1.416481012470846,184.7667818456758,0.7855621576309204,0.5272801518440247,0.9795709848403931,0.8863194584846497,41221.55778650787,27.432260514060236,1.3666441473792583,203.03092815260405,0.9238325357437134,0.5689192414283752,0.9757639765739441,0.9611620903015137,7,0,T_GConvGRU
8,35641.364027129406,24.659809361725667,1.4182582672265507,188.7892052717247,0.784269392490387,0.5264950394630432,0.975986659526825,0.8855898380279541,42577.616521204196,27.23136257513823,1.368267026332793,206.34344312626993,0.9257968068122864,0.5700737833976746,0.9735804200172424,0.9621833562850952,8,0,T_GConvGRU
9,32997.34427489373,24.533296834268498,1.4176395542072067,181.6517114559996,0.7860130667686462,0.5266084671020508,0.9769798517227173,0.8865737915039062,40671.1436127298,27.188440715018324,1.3677358676440252,201.6708794365954,0.9306145906448364,0.5710183382034302,0.9763036966323853,0.9646836519241333,9,0,T_GConvGRU
10,36724.82758764026,25.04115263049118,1.4179474932564966,191.63722912743302,0.7876341938972473,0.5238631963729858,0.9664247632026672,0.8874875903129578,41249.80558856267,27.350515995271383,1.3688173879084116,203.10048150746138,0.9302400946617126,0.5671466588973999,0.9634962677955627,0.9644895792007446,10,0,T_GConvGRU
11,32649.472184456157,24.607991561214682,1.4179360148147568,180.69164945966972,0.7893714904785156,0.5223248600959778,0.9664846062660217,0.8884658217430115,39694.17157840655,27.126251048728076,1.369533618726192,199.23396191012856,0.9329678416252136,0.5660080313682556,0.9629350304603577,0.9659026265144348,11,0,T_GConvGRU
12,36755.91831928409,25.304853131909265,1.4191725238152224,191.71833068145594,0.7920829057693481,0.521843433380127,0.9612841606140137,0.8899903893470764,46292.77481568317,28.079689480196272,1.371531257879055,215.15755811888917,0.9351094961166382,0.5657340884208679,0.960111677646637,0.9670106172561646,12,0,T_GConvGRU
13,38978.71816857905,25.53597561736534,1.421473011291769,197.43028685735896,0.7927900552749634,0.5211930871009827,0.9532096982002258,0.8903875946998596,49774.305435933864,28.3876356660221,1.3739890601780331,223.10155856903793,0.9370951056480408,0.5660130977630615,0.9545704126358032,0.9680367112159729,13,0,T_GConvGRU
14,38157.3347969933,25.160458916405513,1.4196469386599102,195.33902527911135,0.7912663817405701,0.5211708545684814,0.9625145792961121,0.8895315527915955,45509.2967645686,27.78726073436735,1.3704139351557785,213.32908091624216,0.9349129796028137,0.5655680894851685,0.9637277722358704,0.9669089913368225,14,0,T_GConvGRU
15,41764.37699378785,25.950154378610016,1.4198378548618,204.3633455240637,0.7927356362342834,0.5221888422966003,0.9680082201957703,0.8903570175170898,51378.28524012306,28.645593161868256,1.372304896002443,226.66778606613482,0.9379664659500122,0.5666372179985046,0.968464195728302,0.9684866666793823,15,0,T_GConvGRU
16,38199.18016085977,25.41831961568148,1.419554912305828,195.4461055146911,0.792594850063324,0.5221436619758606,0.9587249755859375,0.8902779817581177,45425.540827137585,27.839660630916395,1.372253321561083,213.13268362017493,0.9368703365325928,0.5666925311088562,0.955937385559082,0.9679206013679504,16,0,T_GConvGRU
17,42417.347354069316,25.380158614842383,1.4196234736805493,205.9547216114972,0.7922617793083191,0.5204518437385559,0.95890212059021,0.8900908827781677,55927.18123402623,28.512075086465792,1.3725945670004502,236.48928355007175,0.9388189315795898,0.5651973485946655,0.9560624361038208,0.9689266681671143,17,0,T_GConvGRU
18,46480.244525795715,25.43209908702825,1.4210032547130929,215.5927747532271,0.792414665222168,0.520704984664917,0.9561110138893127,0.8901767730712891,63678.18929823426,28.86265161206617,1.3733417388767586,252.34537700983202,0.9401783347129822,0.5662152171134949,0.9542746543884277,0.9696279168128967,18,0,T_GConvGRU
19,42159.34522775468,25.37655873586345,1.420522202125311,205.32740983062803,0.7911887168884277,0.5213913321495056,0.9597203731536865,0.8894879221916199,58143.19377718646,28.798996293281704,1.3731353428508593,241.1289982088145,0.9379022717475891,0.5672269463539124,0.9622405767440796,0.9684535264968872,19,0,T_GConvGRU
20,38603.08053290348,25.235887844042228,1.421557747354999,196.47666663729686,0.7902864217758179,0.5220589637756348,0.9590767621994019,0.8889805674552917,53566.053118824384,28.70829010246489,1.3758794191504982,231.44341234700198,0.9368113279342651,0.5669772028923035,0.95648193359375,0.9678901433944702,20,0,T_GConvGRU
21,38243.841548429446,25.194256520403002,1.419891135525796,195.56032713316228,0.7902477383613586,0.5243398547172546,0.9625703692436218,0.8889588117599487,52661.504372512434,28.505140823528347,1.3729707735589587,229.48094555433667,0.9348297715187073,0.5686346888542175,0.9602004289627075,0.9668659567832947,21,0,T_GConvGRU
22,34043.4687297488,24.636568403746374,1.4201274670381765,184.50872263865685,0.7873330116271973,0.5241847038269043,0.9567111730575562,0.8873178958892822,38164.25835064694,27.077883463778242,1.3729728741628107,195.35674636583948,0.9294100999832153,0.5678693056106567,0.9541105628013611,0.9640591740608215,22,0,T_GConvGRU
23,30174.890185653825,24.275039256836887,1.4167144197264432,173.7092115739802,0.7848483920097351,0.5245323181152344,0.9668934345245361,0.8859167098999023,38546.42417063066,27.17052684360991,1.3717832184404828,196.33243280372872,0.9280893802642822,0.5686967372894287,0.9629989266395569,0.9633739590644836,23,0,T_GConvGRU
24,36107.26661015114,25.021070224233377,1.4172100503952998,190.0191216960839,0.7870518565177917,0.5254672765731812,0.9706363677978516,0.8871594071388245,44303.151582904575,27.671236081863018,1.3688569191879505,210.48313847646935,0.9280897378921509,0.5688801407814026,0.9675868153572083,0.963374137878418,24,0,T_GConvGRU
0,38259.06600927074,26.449996016663043,1.4045673203743563,195.5992484885122,0.7758614420890808,0.5425503253936768,1.0186231136322021,0.8808299899101257,40215.178904413864,28.47722028369367,1.354274994574227,200.53722573231602,0.9043694138526917,0.5864405632019043,1.015284776687622,0.9509834051132202,0,1,T_TGCN
1,47376.933045143465,27.800189243544665,1.4042619869133925,217.66242910788134,0.7803791761398315,0.5485568046569824,1.0327906608581543,0.8833907246589661,44840.49108803676,29.173437736624365,1.353108856086607,211.7557344867826,0.9079971313476562,0.5911218523979187,1.026125192642212,0.9528888463973999,1,1,T_TGCN
2,40080.484837827,27.019637294956112,1.4049063587702566,200.2011109805013,0.7827120423316956,0.5469343066215515,1.0253322124481201,0.8847101330757141,41709.87129407315,28.914945068185574,1.3540915258284947,204.2299471039278,0.9115762710571289,0.5897015929222107,1.0219918489456177,0.9547650218009949,2,1,T_TGCN
3,36283.355845410435,26.204074667903736,1.4050493037307699,190.48190424659882,0.7825489640235901,0.543949544429779,1.0213285684585571,0.8846179842948914,38001.942658016866,28.197619839137793,1.353992821844077,194.94086964517436,0.9125334024429321,0.5863540172576904,1.0204945802688599,0.9552661180496216,3,1,T_TGCN
4,36707.878264553285,26.093994162152633,1.4073374341863545,191.5930016064086,0.7827019095420837,0.5403899550437927,1.0054608583450317,0.8847044110298157,39729.20056706791,28.060653973841642,1.3561771740540693,199.32185170489439,0.9137054681777954,0.5823118090629578,1.003196358680725,0.9558794498443604,4,1,T_TGCN
5,36997.389875125315,26.01453648487115,1.408575112444262,192.3470558005121,0.7838047742843628,0.5391045212745667,0.9978472590446472,0.8853275179862976,40428.7604254747,28.162927674523235,1.3592045837367852,201.06904392639535,0.9158183932304382,0.5802280902862549,0.9914605021476746,0.9569839835166931,5,1,T_TGCN
6,39546.6082249303,25.884110976426182,1.409963941567751,198.86329028991324,0.7834160923957825,0.535477876663208,0.988877534866333,0.8851079344749451,41719.897566594605,28.064957670991028,1.3604194020978901,204.25449215768697,0.9163548946380615,0.576496422290802,0.9841729998588562,0.9572643041610718,6,1,T_TGCN
7,37070.835827299816,25.420603219652886,1.4112780975578645,192.53788153841262,0.7841704487800598,0.5326820015907288,0.9877546429634094,0.8855339884757996,40810.89158315923,27.67750863784916,1.3610222107154677,202.01705765394968,0.9203550815582275,0.5748400688171387,0.9842771291732788,0.9593513607978821,7,1,T_TGCN
8,37398.56380425783,25.172885314671497,1.4128596755534442,193.38708282679542,0.7833544611930847,0.5297343134880066,0.9774589538574219,0.8850731253623962,41084.33459786385,27.519962484885188,1.3626307181074655,202.69270977976453,0.9213553667068481,0.5730874538421631,0.9749577045440674,0.9598726034164429,8,1,T_TGCN
9,37211.623249847806,25.092552014326742,1.4140287633973936,192.90314473809858,0.7843770980834961,0.5258207321166992,0.9760148525238037,0.885650634765625,43731.234719601154,27.597938439046732,1.3652028773082645,209.12014422240904,0.9262952208518982,0.5691179633140564,0.9715553522109985,0.9624423384666443,9,1,T_TGCN
10,36441.06995628616,25.017126014374103,1.4122515161640379,190.89544247122865,0.7868229746818542,0.5257768034934998,0.984355092048645,0.8870304226875305,45122.64208755953,27.91451715944294,1.362890231842857,212.42090783997588,0.9290359020233154,0.5690127611160278,0.9810253977775574,0.9638651013374329,10,1,T_TGCN
11,37520.14384628586,24.924919769859894,1.4128793358026022,193.70117151500622,0.7881706357002258,0.5242441892623901,0.9723694324493408,0.8877897262573242,40952.44219549977,27.24614981910939,1.3629977419917643,202.36709761099942,0.9283521175384521,0.5678216218948364,0.9699984192848206,0.9635103344917297,11,1,T_TGCN
12,41050.356250220335,25.316115404611615,1.412857338492612,202.60887505294613,0.7898257970809937,0.5269097089767456,0.9759774804115295,0.8887214660644531,49833.50932585679,27.982209640355055,1.3629346197209131,223.23420285847055,0.9283829927444458,0.570118248462677,0.9726650714874268,0.9635263085365295,12,1,T_TGCN
13,43452.866075497324,25.582691606339324,1.4148872251024298,208.4535105856875,0.7909616231918335,0.5239313244819641,0.9702682495117188,0.889360249042511,51012.03375566304,28.136198099743133,1.3657202664610724,225.85843742411538,0.9307025671005249,0.5680327415466309,0.9672008156776428,0.9647292494773865,13,1,T_TGCN
14,43315.93638285438,25.603507623310122,1.4156061089086842,208.12480962839192,0.7916210889816284,0.5226735472679138,0.9665582776069641,0.8897309303283691,52014.90517633819,28.50604395823501,1.3663655706712943,228.06776443929596,0.934767484664917,0.5677585601806641,0.9632310271263123,0.966833770275116,14,1,T_TGCN
15,47680.67047099745,25.95175656073804,1.4167968825279598,218.35904027769826,0.7941887974739075,0.5220991373062134,0.9733681678771973,0.8911727070808411,57083.885694239136,28.834526395302678,1.3680263024756294,238.92234239233287,0.9378221035003662,0.5671456456184387,0.973057746887207,0.9684121608734131,15,1,T_TGCN
